ma_khach_hang,ma_san_pham,so_sao
3300,214000001,5
2441,422205162,5
2424,308500004,5
2194,249500028,4
96,318900012,5
1853,224100009,5
236,205100136,5
2311,422205160,4
706,308500037,5
1164,422217292,5
2598,207500007,5
1431,293500043,5
2355,308500037,5
1443,422202253,3
117,422206043,5
48,422205162,5
502,204900013,5
3145,422203506,5
26,318900011,5
772,100230057,5
3329,223600009,5
2336,422203807,5
2390,204100019,5
748,100230057,4
3480,343100029,5
2513,422206537,5
2741,248700035,5
2362,308500015,5
4069,422209042,5
2537,204100003,5
1258,422208913,5
693,100230056,5
3775,204100070,5
231,422211446,5
473,204900013,5
125,205100137,5
813,200400004,5
301,422204259,5
1458,422210784,5
1184,422217292,5
2701,293500050,5
54,318900011,5
3154,422202362,4
1659,318900005,5
2026,422203145,5
2768,422206102,3
760,422209636,5
2404,204100054,5
24,100230056,5
588,422212100,5
609,422212100,3
266,365000015,5
1211,249500013,5
823,422221873,5
174,422211446,5
366,422208807,5
1116,422207562,5
1714,100240016,5
624,253900004,5
1933,223600032,5
3339,422212097,5
270,422208807,5
1068,422214134,5
138,100150058,5
674,100230057,5
808,422202253,4
765,100230064,5
1404,293500043,5
494,422203809,4
3463,422201725,5
208,422203449,5
301,205100146,5
1228,422211640,3
3665,207300009,5
2613,371600006,2
257,422220469,5
805,100230056,5
3379,224100029,5
1079,249500028,4
2533,204100054,5
477,204900128,5
1492,207500001,5
2881,358300002,4
640,100230057,5
2456,422202253,5
2326,308500015,5
1104,422204884,5
4369,100750038,1
430,422216416,5
101,422208345,3
4283,204000033,5
2094,308500013,5
360,422206648,2
652,200400004,5
393,422208976,5
3644,422219399,5
682,308500015,5
3648,100220009,5
2286,100150059,4
3725,248700035,3
1965,422214147,5
653,422205162,5
2380,308500004,5
3088,224100022,5
165,422211447,5
2693,422203809,3
265,422208807,5
795,100150066,5
1787,422207283,2
45,318900011,5
2154,422209444,5
3261,422204775,5
266,243300007,5
48,422203182,5
3117,422207812,5
2154,222600014,5
2582,207500007,5
212,205100136,3
3364,422203976,4
298,422204259,5
2923,253900010,5
340,205100146,5
2508,204100054,4
4065,422209042,5
278,422207020,5
4033,365000018,4
3279,422210956,5
3865,422202632,5
1063,422211183,5
4001,422205673,3
3580,422212871,5
3696,201600182,5
416,422208976,4
1287,211300005,5
2113,422202569,5
177,422211447,4
1595,422208181,5
2302,204000059,5
2094,422205163,5
827,422218365,5
840,422216990,4
162,422202569,5
381,422208974,5
1209,422215804,5
498,204900013,5
741,200400003,5
3997,331300023,3
101,318900002,5
758,100230064,5
2258,245500002,4
1765,358300001,3
2375,308500037,5
1133,422211241,5
4109,422207812,4
648,100230056,5
293,205100146,5
1263,422205162,5
3621,422208983,5
281,422211447,5
106,365000012,5
1057,422211183,3
3651,100220037,5
1017,422210784,5
1738,100220009,5
2208,249500028,5
3766,422211446,1
639,100230056,4
233,422211446,5
3700,422216487,5
862,422204795,5
2392,308500037,5
2712,248700035,5
271,365000012,5
692,308500013,5
684,308500013,5
1941,343700002,3
178,422204259,5
489,204100054,5
2319,204100054,5
3670,422206042,5
3978,213300003,5
3682,345800008,5
2196,249500028,5
1647,318900005,5
1936,422207812,5
3342,365000011,5
832,422204027,5
2133,422203617,5
3886,345800002,5
271,205100136,5
781,100230057,5
1327,422211878,5
51,422218629,4
645,100230057,5
2396,308500015,5
746,100230064,5
506,422210956,5
3650,422206043,5
415,422208976,5
2827,318900002,4
2325,308500015,5
1957,422214147,4
2059,249500027,5
826,422218365,5
305,422206537,3
1165,422217292,5
750,100230064,5
1713,422206042,5
23,418800004,5
362,205100146,3
208,100240016,5
2336,365000015,4
3321,223600034,4
601,422210784,5
723,100230057,5
1271,100180080,5
2310,308500037,5
1486,204900128,5
1421,422211195,5
3799,204100018,5
1071,422211183,5
330,422206648,5
1937,422201119,3
2425,308500015,5
1933,249500021,5
3442,204100023,5
1554,211300007,5
2231,100180148,4
255,422211447,5
212,422208807,3
2573,422209671,5
3064,422206648,3
1287,422214146,5
1323,422211878,5
734,308500009,5
723,100230059,5
1219,422217292,5
140,422205163,5
1206,422214149,5
578,207500001,5
892,422204795,5
504,422200305,4
1974,422207413,5
2268,245500009,3
2459,308500004,5
494,422204231,4
2742,331300023,5
179,422206648,4
1377,422205806,5
976,308500004,5
321,205100136,5
506,204900013,5
1654,318900005,5
2048,422207413,1
121,422204259,5
2252,245500002,5
390,422208975,5
3339,223600034,5
1398,422200306,5
2531,204100054,5
2081,249500027,3
761,422207826,5
66,318900011,4
1160,249500007,5
2024,422207413,5
1055,204900024,5
2422,422205160,5
547,204900013,5
132,422212333,5
759,200400003,5
177,422211446,4
1926,422209262,5
2267,245500002,5
754,100230064,5
392,422208972,5
1198,249500007,5
2925,422207147,5
2240,206400009,5
4321,223600032,5
2360,422206537,5
375,422208975,5
2938,365000016,5
1076,204100054,2
1463,204900056,5
390,422208976,5
684,100230064,5
2551,422220469,2
2359,308500013,5
1267,422216603,5
168,422211447,5
271,422206648,5
2344,422205164,5
692,204100019,5
3494,222600006,5
3616,253900002,5
2366,422205162,5
1706,100240016,5
165,422211446,5
1630,422203143,5
2085,308500009,5
2221,422205163,5
2928,422209705,5
244,264500018,3
1193,100180148,4
696,204100019,5
3743,211300008,1
1295,308500018,5
1501,422214146,1
618,422207414,4
190,205100146,4
819,200400004,5
1400,422200305,4
2352,422205164,5
2355,422202253,5
349,422211446,5
2702,225200013,5
2525,422206537,5
1186,249500013,5
310,422206648,4
1449,422205804,2
792,204100019,5
1271,100210023,5
711,100230059,5
682,422200236,5
652,100230064,5
126,205100136,5
266,422203807,5
3593,256700012,5
113,422205163,3
1760,100220035,5
1606,327500002,4
116,205100137,5
766,200400004,5
698,422202253,5
293,422211447,5
702,100230064,5
2449,422202253,5
2378,422206537,5
849,422216594,3
1200,249500013,5
628,422212100,4
168,422204795,4
3698,201600144,4
2271,422208183,3
2911,204100003,5
1201,253900003,5
2410,308500004,5
1062,249500027,2
188,422211489,5
647,100230059,5
3627,343100024,5
155,422211446,4
738,100230059,4
2254,245500002,5
864,422204795,5
2898,204100003,5
808,422205162,4
339,422204259,5
1438,100190059,5
117,422206648,5
2437,422204259,3
233,207500007,5
1460,422210784,3
1169,249500013,4
1924,422209262,5
809,100230059,5
111,422211446,4
2314,422205164,5
2583,100230069,5
365,422208807,4
402,422216594,5
148,422208807,5
780,100230057,5
689,308500009,5
1001,422206648,3
2394,422204259,1
2384,422202253,5
53,422208807,3
217,204900128,5
3400,422209795,5
421,422208972,5
1310,422210980,3
3154,357100011,4
789,243300007,4
75,100230057,5
3652,100220010,5
2357,422205163,5
347,422211447,5
147,200400004,5
1503,422211549,5
131,377400002,5
2445,422202253,5
2189,249500028,5
301,205100136,5
1189,422210784,5
99,318900011,5
2938,422206101,5
1337,245500009,5
2952,200500293,5
809,422216594,5
2016,422207812,5
728,200400003,5
2852,345800001,5
2667,422203809,1
1662,318900019,4
737,211300005,3
384,422208972,5
531,422216416,4
2403,204100054,5
1717,100220035,5
1732,422206042,5
3849,100140042,5
602,422212100,5
578,422200342,5
3586,357100004,4
182,204100054,5
2303,422216098,5
3135,256700012,5
2378,204100054,5
2440,308500037,5
2407,422202253,4
2335,422205162,5
807,422216594,5
1166,422215804,5
653,100230064,5
1371,422200306,4
2339,422205162,5
3464,343100029,5
2997,422203321,5
793,200400003,5
3147,422203506,5
494,204900128,4
2671,422203809,3
3212,211300008,5
2638,422203300,5
377,422208975,5
3841,226200018,5
2134,422203609,5
1100,422201504,5
543,422210980,5
797,422216594,4
673,422206537,5
1428,422211195,5
2336,422202253,5
1033,422206537,5
1993,249500027,5
135,422204259,4
2133,308500015,1
1621,226200007,5
2314,308500013,5
337,204100054,1
396,422208973,5
4050,422203145,1
683,200400004,5
840,422204028,4
348,422204259,5
140,224100009,4
1231,422211640,5
3555,100250032,5
3806,422209047,5
4266,249500004,5
3847,100140042,5
2315,422205164,5
4350,256700011,5
270,422212097,4
1216,422215804,5
1202,422215804,5
806,422203807,5
708,422205160,5
805,422205163,5
1530,422214146,5
1425,293500043,5
2289,308500001,5
4301,399200001,5
394,422208972,5
360,205100146,2
176,422207629,5
398,422208974,5
78,318900011,5
3421,422202580,5
2393,422202253,5
2172,211300002,5
168,422210400,5
4202,422205804,5
2394,422206537,5
2944,422206043,5
2669,422203809,2
3385,249500014,5
3657,207300009,5
2362,422205164,5
4041,365000017,5
2805,100180113,5
465,100160022,5
699,200400004,5
228,422208807,5
1565,422214146,5
1436,204900056,5
3659,100220010,5
2619,371600006,5
3668,422206042,4
2111,422211501,5
2346,308500004,5
2571,422211276,5
217,100190059,5
1414,293500006,5
1180,213300064,5
1949,422209704,5
2890,358300002,5
2318,308500015,5
3269,422204775,4
22,422216416,5
75,204900159,5
2341,308500018,5
1393,422207826,5
270,249500013,5
261,205100146,4
4286,100230026,5
1433,204900128,5
1245,422212333,5
3671,207300009,5
705,422206537,5
2761,422211276,5
1266,422206421,4
3661,422206043,5
1287,249500014,5
543,204900056,5
285,205100137,5
661,422216594,5
2925,422209706,5
806,422203809,5
2377,422206537,5
170,100210023,5
303,422206648,5
765,100230057,5
543,422210784,5
256,422211446,5
333,422208807,5
2477,422204388,4
2548,422207283,5
243,422211446,5
1067,422211183,5
504,422204028,3
561,422205160,4
1424,293500006,5
341,422204259,5
2645,345800001,5
2169,211300002,5
3015,100150067,5
1826,422206644,2
1027,422206537,5
165,422204259,5
747,422216594,5
793,100230059,5
2684,422203510,5
115,422211446,5
1073,422204904,5
792,308500015,4
2371,308500015,5
1167,327500002,5
1352,343100024,5
697,308500013,5
424,422208975,5
24,422208974,5
2442,422202253,5
681,308500037,5
2397,204100019,5
2343,308500004,5
1399,422207826,5
1628,217300001,5
1454,422210980,5
1175,422215804,5
789,100230064,5
3154,422203506,4
831,422201374,3
195,422206648,5
1102,422204657,5
106,422216416,2
768,100230059,1
1293,422211878,5
761,422206248,5
787,100230056,5
1022,308500037,5
127,422211447,3
3559,422204777,4
4199,358300003,5
705,100230059,5
751,100230064,5
2404,422202253,5
4026,412800002,5
501,422207812,5
3157,357100011,5
143,422206648,5
1835,204100019,5
327,205100137,5
1948,422207812,5
2935,422217970,5
738,200400003,4
836,422204028,5
21,318900011,5
2101,422211501,5
2441,308500015,5
1465,422213312,4
708,308500015,5
2415,422205160,5
101,100230059,5
784,200400004,4
211,205100137,5
3651,422206043,5
317,205100137,4
2554,204100018,5
1163,422217292,5
154,422211446,5
1388,422200306,5
357,422203301,5
787,422203807,5
335,422211447,5
1487,422210980,5
242,422205152,5
182,422206648,5
323,205100136,3
2781,418800004,5
191,205100137,5
1606,211300002,4
3866,422202632,5
232,318900019,5
1383,422209663,5
1500,422210784,5
2751,248700035,4
1466,422203901,5
3969,331300017,5
4310,422216594,3
208,205100136,5
649,422216594,5
1855,213300094,5
4286,204000071,5
83,205100137,5
193,422206648,5
285,204900013,5
2153,418800004,5
54,318900012,5
2413,308500009,5
4273,422200182,5
2339,308500015,5
1969,422203807,1
123,422204259,5
1011,422200236,5
1271,422214340,3
4178,248700053,5
3380,224100029,5
418,422208974,5
805,422205160,5
1155,422207423,4
1144,422218631,5
2458,422205163,5
2289,308500037,5
121,422202045,4
2326,422205163,5
257,422208807,4
1837,422205162,5
1283,204900009,5
1493,204900056,5
3448,100210020,5
1410,293500006,5
478,204900013,5
1753,100220035,5
315,422208807,5
538,204900013,5
2404,308500015,5
1819,422216354,5
213,422208807,5
362,205100137,3
3671,422206043,5
297,207500002,5
2377,204100019,5
291,205100137,5
2733,422211276,5
2380,422205163,5
788,100230059,5
306,422211447,4
173,422204259,5
418,422208973,5
515,204900013,5
223,205100137,5
1641,422209705,5
3342,223600003,5
2931,422218100,5
69,318900012,4
504,422204027,3
339,205100137,5
117,422204259,5
2827,422206421,3
1989,249500019,5
2094,422205160,5
1522,422211548,5
705,100230056,5
1518,422206035,5
230,205100146,5
671,100230056,5
2511,204100019,5
689,422205164,5
1747,100240016,5
223,204900159,5
1949,422206824,5
2393,422205162,5
578,224100022,5
1837,308500015,5
1070,422220606,5
2059,422205820,5
3583,204100019,3
481,422216416,5
3301,214000001,5
5,318900011,5
2201,422203146,5
1078,422211183,5
604,225200015,5
425,249500013,5
2799,100180113,5
1104,422208807,3
792,308500037,4
2942,200500095,5
232,224100029,5
3219,207500008,5
88,422211878,5
1209,422203809,1
256,422203146,5
1036,422206537,5
3663,422206042,5
2396,308500013,5
2432,308500018,5
649,200400004,5
3334,223600009,5
3670,207300009,5
2584,100230069,5
2436,308500037,5
3877,248700076,5
787,100230064,5
1530,243300007,2
403,422208973,5
226,422204259,5
1779,100240016,5
722,422216594,5
2141,310100003,5
2894,358300003,5
1021,204100019,5
1636,358300003,5
2666,422203809,2
4275,422207807,4
2869,308500001,5
3940,100160021,5
2399,308500013,5
3559,100250032,5
135,205100137,4
757,100230059,5
2409,422205164,5
2932,422218099,5
181,422206648,4
257,422207826,5
279,422211447,5
2461,308500004,5
2850,358300002,5
2421,422205162,5
794,100230057,5
304,422204259,5
1074,422204906,5
107,223600009,4
2390,308500015,5
2266,245500009,5
213,205100136,5
1020,422200236,5
405,422208976,5
274,422211447,5
106,253900004,5
1482,100190059,5
382,422208976,5
114,422206648,5
372,422208973,5
2220,345800001,5
32,422207400,5
3956,100100001,5
151,100180113,5
2254,245500001,5
1181,422217292,5
1275,204900024,4
637,422216594,5
1404,422218283,5
2338,422205160,5
2577,207500001,5
2408,422205164,5
2802,100180113,4
1596,386000015,5
2926,422209720,5
565,422216416,5
697,422205164,5
1306,100220037,5
2044,422207413,1
1026,422205162,5
1991,249500019,5
2393,308500018,5
4034,365000014,4
2847,204100023,4
2429,308500009,5
3603,225200015,4
2059,422203145,5
279,205100136,5
2926,422209718,5
119,205100137,5
4363,213300016,5
2538,204100023,5
298,422211447,5
641,100230059,4
158,422206648,5
270,223600009,4
2150,422203809,3
1175,249500007,5
326,422204259,5
1295,204100054,5
631,422212100,5
1029,422205162,5
1377,308500013,5
703,204100054,5
3654,100220037,5
1187,422217292,5
2196,422203146,5
700,308500013,5
2314,422205163,5
1985,249500019,5
841,422216990,5
2321,422205160,5
2381,308500004,5
1485,422210784,5
3166,365000018,2
2221,422205346,5
358,422204259,4
2745,422211276,5
2372,422205164,5
676,100230056,5
2458,308500009,5
2309,308500018,5
3829,345800013,5
319,422203776,5
1123,422207812,5
121,422206648,5
622,422210784,1
3323,223600010,5
89,318900011,5
266,365000016,5
1010,422205162,5
3679,100220009,5
1473,204900128,5
2322,422205163,5
984,422215804,5
2426,308500013,5
2768,422209634,3
2512,422206537,5
1796,100240016,5
1197,422200632,5
3559,422206421,4
3133,422203173,3
636,253900010,5
3,318900011,5
740,100230059,5
3102,204100013,5
653,308500004,5
2142,310100003,5
1269,204900005,5
660,100230056,5
372,422208977,5
1191,249500007,5
2187,211300005,4
595,422212100,4
144,204900013,5
587,422212100,4
1606,422208181,4
2315,308500013,5
3211,211300008,4
49,211300007,2
2999,422214044,5
663,200400003,5
4243,308100018,5
3436,204100023,4
4284,422207799,5
1247,422212331,4
2393,422205163,5
81,318900011,5
1100,422204657,5
149,205100136,4
1488,422210784,5
1694,318900019,5
1029,422202253,5
86,318900002,5
1021,422205160,5
1394,422220469,3
1678,422211501,5
1739,100220035,5
529,204900128,5
1579,204100013,5
2370,422205163,5
3349,222600014,5
2464,253900005,4
1153,422207866,5
233,422208807,5
2460,308500009,5
686,308500037,5
831,422203145,5
127,205100136,3
1384,422209663,5
1066,422220606,5
2076,422203145,5
1737,100220010,5
331,205100146,5
266,211300002,5
3108,204900080,5
2924,422207791,5
3223,422202580,5
809,422203807,5
2789,422203449,5
744,100230057,3
243,422204259,5
2419,308500018,5
914,422210980,5
2432,422205160,5
2545,204100023,5
3663,422206043,5
1494,422210784,5
2348,422206537,5
32,422207400,5
2318,422205160,5
352,422208807,5
682,100230057,5
1801,100240016,5
1051,100230070,5
2278,422215665,5
306,422204259,4
1141,422202253,2
267,422211447,5
754,200400003,5
3675,422206043,5
106,365000019,5
1065,422220606,5
2383,422205162,5
14,318900011,5
294,422206648,4
3365,422203976,4
3340,223600034,3
106,422206103,5
506,422210957,5
707,422205163,5
301,205100137,5
3860,422202632,5
3752,345800015,5
537,204900013,5
3355,422203976,5
1566,100160021,4
231,422211447,5
2350,308500015,5
154,205100136,5
1109,422207810,4
696,249500028,2
3794,204100018,5
853,422210400,4
1068,422211183,5
3657,422206043,5
731,200400003,5
3771,204100070,5
3655,100220009,5
1085,308500037,5
1389,422209663,5
3294,207500002,5
711,204100019,5
3242,422204231,5
289,205100137,4
1491,204900056,5
3577,422201090,5
182,308500015,5
1347,422211878,5
1496,422210784,5
4218,422209443,5
684,422202253,5
1552,100210015,5
2371,422202253,5
3324,422212097,5
2047,249500019,3
220,422204028,4
379,422208976,5
1630,422208181,5
3342,204100054,1
183,205100137,5
146,100220035,5
237,205100146,5
1491,422210980,5
2764,422205809,5
2085,308500013,5
1402,245500010,5
2722,248700059,5
2382,422205162,5
132,422211446,4
484,422205884,5
976,422200236,5
2633,422204777,5
3864,422202632,5
790,100230056,5
3491,222600006,5
2316,308500037,5
734,308500004,5
2300,100150058,5
3219,422203143,2
3391,422217480,5
2446,308500018,5
69,422209663,1
1000,422200305,5
1079,422218746,5
2010,422203145,5
2609,422204231,5
2851,318900002,4
788,200400004,5
2258,245500010,4
2479,343100029,1
3598,422218746,5
2341,204100019,5
563,422216416,4
126,422203506,5
167,205100136,4
1345,253900003,5
1982,422208157,5
1423,422217029,5
742,100230064,4
2063,249500027,5
2523,204100054,5
840,422205163,5
2992,422212330,5
1292,204900128,5
2740,422211276,5
288,205100136,5
1707,422203809,3
2388,422205162,5
421,422208973,5
796,100230059,5
3803,422207023,5
2405,422205164,5
102,318900012,4
1158,249500013,5
860,422209663,5
1964,249500014,5
711,204100054,5
1633,327500002,5
2571,308900002,5
1844,224100009,5
1541,422214146,5
2265,245500010,5
810,200400004,5
272,422211447,5
2953,422211276,3
197,422211447,5
2324,422205160,5
3512,232500022,4
3277,422206101,5
811,100230059,5
2463,223600035,4
200,205100146,5
672,308500009,5
315,205100137,5
659,100230059,5
680,308500015,5
9,318900012,5
137,422209444,5
1425,377400001,5
759,100230064,5
357,422211446,5
1291,422204231,5
691,422200236,5
671,422207150,1
709,100230057,5
2400,422205160,5
1837,308500004,5
1469,422202569,4
1534,211300007,5
3835,226200018,5
3649,422206042,5
4035,365000014,5
1402,422210784,3
964,422204259,2
1733,207300009,4
1233,422222535,5
695,308500037,5
2220,422207414,5
1506,422211549,5
1497,204900004,5
3290,422201822,5
967,422204795,4
3254,207500001,1
1316,422211878,5
757,100230064,5
3612,225200015,5
1974,422211276,5
2357,422202253,5
1959,422214147,3
296,422211446,5
